0.0,0.0,[debug],logger,init,time
ROBOTS_CONFIG=[{"avg_speed": 0.15, "battery_charge": 0.59, "battery_discharge_rate": 0.0001, "id": 0, "local_plan": null, "location": "IC Room 6", "position": [-33.9, 18.93, 3.14], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.22, "battery_discharge_rate": 0.00014000000000000001, "id": 1, "local_plan": [["navigation", ["PC Room 3", [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 16.0], [-28.5, 16.0], [-28.5, 18.0, -1.57]]]], ["approach_person", ["nurse"]], ["authenticate_person", ["nurse"]], ["operate_drawer", ["open"]], ["send_message", ["nurse"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]], ["navigation", ["Laboratory", [[-28.5, 18.0, -1.57], [-28.5, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]]], ["approach_robot", ["lab_arm"]], ["operate_drawer", ["open"]], ["send_message", ["lab_arm"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]]], "location": "PC Room 4", "position": [-27.23, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.73, "battery_discharge_rate": 0.00011, "id": 2, "local_plan": null, "location": "IC Room 3", "position": [-40.23, 25.37, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.72, "battery_discharge_rate": 0.00017, "id": 3, "local_plan": null, "location": "PC Room 5", "position": [-21.0, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.35000000000000003, "battery_discharge_rate": 0.00018, "id": 4, "local_plan": null, "location": "IC Room 2", "position": [-38.0, 21.5, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}]
NURSES_CONFIG=[{"location": "PC Room 3", "position": [-29.5, 19.0, -1.57]}]
59.4166667461,[info],turtlebot2,skill-life-cycle,navigation,(status=RUNNING, parameters=[[-37.0, 18.93, -1.5707963267948966, True], [-37.0, 16.0, 0.0, True], [-28.5, 16.0, 1.5707963267948966, True], [-28.5, 18.0, -1.57, False]])
68.5499999523,[debug],turtlebot1,simulation,robot-pose,x=-33.85;y=18.78;yaw=2.85
68.5499999523,[debug],turtlebot1,simulation,robot-pose,x=-33.85;y=18.78;yaw=2.85
68.7166666985,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
68.7166666985,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
68.7166666985,[debug],turtlebot2,simulation,robot-pose,x=-28.96;y=16.32;yaw=-1.93
68.7166666985,[debug],turtlebot2,simulation,robot-pose,x=-28.96;y=16.32;yaw=-1.93
68.7333333492,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
68.7333333492,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
68.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
68.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
83.5499999523,[debug],turtlebot1,simulation,robot-pose,x=-33.85;y=18.78;yaw=2.87
83.5499999523,[debug],turtlebot1,simulation,robot-pose,x=-33.85;y=18.78;yaw=2.87
83.7166666985,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
83.7166666985,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
83.7166666985,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.32;yaw=-1.37
83.7166666985,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.32;yaw=-1.37
83.7333333492,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
83.7333333492,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
83.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
83.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
98.5499999523,[debug],turtlebot1,simulation,robot-pose,x=-33.85;y=18.78;yaw=2.89
98.5499999523,[debug],turtlebot1,simulation,robot-pose,x=-33.85;y=18.78;yaw=2.89
98.7166666985,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
98.7166666985,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
98.7166666985,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.34;yaw=-1.40
98.7166666985,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.34;yaw=-1.40
98.7333333492,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
98.7333333492,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
98.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
98.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
109.483333349,[info],turtlebot2,skill-life-cycle,navigation,(status=RUNNING, parameters=[[-37.0, 18.93, -1.5707963267948966, True], [-37.0, 16.0, 0.0, True], [-28.5, 16.0, 1.5707963267948966, True], [-28.5, 18.0, -1.57, False]])
113.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.86;y=18.79;yaw=2.91
113.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.86;y=18.79;yaw=2.91
113.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.33;yaw=-1.36
113.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.33;yaw=-1.36
113.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
113.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
113.733333349,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
113.733333349,[debug],turtlebot4,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
113.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
113.75,[debug],turtlebot5,simulation,robot-pose,x=-38.00;y=21.48;yaw=0.01
128.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.86;y=18.79;yaw=2.93
128.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.86;y=18.79;yaw=2.93
128.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
128.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
128.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.33;yaw=-1.38
128.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.98;y=16.33;yaw=-1.38
128.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.00;y=18.00;yaw=-1.54
128.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.00;y=18.00;yaw=-1.54
